FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积
399,2174,778,1662,三峡大学,4142011075.000000000000000,湖北省,宜昌市,本科,公办,三峡大学,f50b5146097b63545fbe864e,西陵区,111.309830800000000,30.725034229999999,144.8820038
400,2882,1052,2270,成都锦城学院,4151013903.000000000000000,四川省教育厅,成都市,本科,民办,成都锦城学院,f4038583ef2c51e3ca213de0,郫都区,103.947777200000004,30.727913630000000,54.4495010
401,2863,1043,2261,电子科技大学成都学院,4151013665.000000000000000,四川省教育厅,成都市,本科,民办,电子科技大学成都学院,34cbe9e5d8461bb696f08c57,郫都区,103.963009700000001,30.731092889999999,40.1875000
402,2205,793,1677,武汉文理学院,4142013237.000000000000000,湖北省教育厅,武汉市,本科,民办,武汉文理学院,861c39014ebcd564fb2d6121,黄陂区,114.410890300000005,30.735916260000000,30.2457008
403,1310,484,951,同济大学浙江学院,4133014206.000000000000000,浙江省教育厅,嘉兴市,本科,民办,同济大学浙江学院,fd13a3f2978a6787b1077d7b,南湖区,120.781072800000004,30.736814870000000,52.8893013
404,1233,448,915,嘉兴学院,4133010354.000000000000000,浙江省,嘉兴市,本科,公办,嘉兴学院(越秀校区),a69e57425d5624af9c09f7e7,南湖区,120.725229700000000,30.748872469999998,43.4640999
405,2705,989,2164,重庆三峡学院,4150010643.000000000000000,重庆市,重庆市,本科,公办,重庆三峡学院,acc18b71eb286d644e776eca,万州区,108.447742899999994,30.754075700000001,106.7190018
406,2754,1010,2228,电子科技大学,4151010614.000000000000000,教育部,成都市,本科,公办,电子科技大学(清水河校区),7001486489acc1e6a8f72947,郫都区,103.928860900000004,30.752476560000002,282.7869873
407,2750,1009,2227,西南交通大学,4151010613.000000000000000,教育部,成都市,本科,公办,西南交通大学(犀浦校区),1d4e623c6dd73505c356acca,郫都区,103.984359200000000,30.767266660000001,171.3280029
408,2778,1016,2234,西华大学,4151010623.000000000000000,四川省,成都市,本科,公办,西华大学(郫都校区),6f5f6d8b3eb31391e81e97ae,金牛区,103.953446900000003,30.779197150000002,151.7649994
409,2846,1036,2254,成都工业学院,4151011116.000000000000000,四川省,成都市,本科,公办,成都工业学院(郫都校区),84af24fedf6bd06ce8e582ef,郫都区,103.884140700000003,30.789786150000001,66.5140991
410,2835,1033,2251,四川音乐学院,4151010654.000000000000000,四川省,成都市,本科,公办,四川音乐学院(新都校区),f2f1eadde6fa52036c4760db,新都区,104.175644899999995,30.808600859999999,32.2456017
411,2807,1024,2242,西华师范大学,4151010638.000000000000000,四川省,南充市,本科,公办,西华师范大学(华凤校区),56f2f69674343a810aa8d4ee,顺庆区,106.062693300000007,30.819815320000000,108.1409988
412,2876,1050,2268,成都医学院,4151013705.000000000000000,四川省,成都市,本科,公办,成都医学院(新都校区),d238edd06d3f2c128505bf17,新都区,104.198390599999996,30.823674770000000,65.2197037
413,2865,1045,2263,四川传媒学院,4151013669.000000000000000,四川省教育厅,成都市,本科,民办,四川传媒学院(郫都校区东区),678d5c096070f5e48e7727b5,郫都区,103.982775399999994,30.826282280000001,37.4462013
414,2866,1045,2263,四川传媒学院,4151013669.000000000000000,四川省教育厅,成都市,本科,民办,四川传媒学院(郫都校区西区),7327176d1adf8f31f6c59c6c,郫都区,103.961558199999999,30.823884589999999,36.6423988
415,2874,1049,2267,四川外国语大学成都学院,4151013673.000000000000000,四川省教育厅,成都市,本科,民办,四川外国语大学成都学院(成都校区),416513716d31392a94ec8485,都江堰市,103.575836199999998,30.831415140000001,40.3418999
416,2759,1011,2229,西南石油大学,4151010615.000000000000000,四川省,成都市,本科,公办,西南石油大学(成都校区),58b7e359825ef35b4f6d468b,新都区,104.182001799999995,30.829045770000000,105.9879990
417,924,351,671,华东理工大学,4131010251.000000000000000,教育部,上海市,本科,公办,华东理工大学(奉贤校区),7df0952a6f0779e4f7eafcd2,奉贤区,121.499360400000000,30.833328659999999,100.5579987
418,963,361,681,上海师范大学,4131010270.000000000000000,上海市,上海市,本科,公办,上海师范大学(奉贤校区),cb5e5dd8bf7cba03eb56fab2,奉贤区,121.513179399999999,30.840000960000001,99.8172989
419,945,356,676,上海应用技术大学,4131010259.000000000000000,上海市,上海市,本科,公办,上海应用技术大学(奉贤校区),f473ac6274b641bfc61b751f,奉贤区,121.506190599999996,30.844963799999999,86.8561020
420,2870,1047,2265,成都文理学院,4151013671.000000000000000,四川省教育厅,成都市,本科,民办,成都文理学院(金堂校区),6c848af1fbc90a7dc7f50d57,金堂县,104.460964799999999,30.847999439999999,52.1370010
421,2752,1009,2227,西南交通大学,4151010613.000000000000000,教育部,成都市,本科,公办,西南交通大学希望学院(金堂校区),29395acafaf65e5432870a78,金堂县,104.461618500000000,30.854671270000001,33.9147987
422,1202,442,909,湖州师范学院,4133010347.000000000000000,浙江省,湖州市,本科,公办,湖州师范学院(东校区),ad5577c98b4788f4aaf0cd7f,吴兴区,120.129532499999996,30.877247069999999,50.5489006
423,930,353,673,上海海事大学,4131010254.000000000000000,上海市,上海市,本科,公办,上海海事大学(临港校区),b6c4ac351f5e0845d23ce312,浦东新区,121.901327400000000,30.876407480000001,142.5370026
424,951,358,678,上海海洋大学,4131010264.000000000000000,上海市,上海市,本科,公办,上海海洋大学(临港校区),5b25f446e192d79710293511,浦东新区,121.892744800000003,30.885336240000001,109.5490036
425,2861,1041,2259,成都东软学院,4151012636.000000000000000,四川省教育厅,成都市,本科,民办,成都东软学院,9512e65af57e10bcb6147fcf,都江堰市,103.594433499999994,30.891189619999999,40.4592018
426,1011,374,694,上海电机学院,4131011458.000000000000000,上海市,上海市,本科,公办,上海电机学院(临港校区),fd66324adf06255f40afe684,浦东新区,121.881314399999994,30.890678149999999,61.1220016
427,1031,380,700,上海建桥学院,4131012799.000000000000000,上海市教委,上海市,本科,民办,上海建桥学院,cbfb00644da56d907ab55c79,浦东新区,121.888023300000000,30.893973979999998,67.8734970
428,940,355,675,上海电力大学,4131010256.000000000000000,上海市,上海市,本科,公办,上海电力大学(临港校区),840dbc56157cf1e9c9e33c09,浦东新区,121.887511799999999,30.904425029999999,58.3740005
429,2825,1029,2247,阿坝师范学院,4151010646.000000000000000,四川省,阿坝藏族羌族自治州,本科,公办,阿坝师范学院,fb2b3ec20d6bbfdd71455b34,汶川县,103.414303399999994,30.926346410000001,30.6175995
430,2163,773,1657,湖北工程学院,4142010528.000000000000000,湖北省,孝感市,本科,公办,湖北工程学院,a7c56ee029eb4daaa3acc42d,孝南区,113.907675999999995,30.938171850000000,56.6239014
431,2783,1017,2235,中国民用航空飞行学院,4151010624.000000000000000,交通运输部（中国民用航空局）,德阳市,本科,公办,中国民用航空飞行学院,df5ffb9d4ce777fa2dfaa7e4,广汉市,104.304162199999993,30.952390800000000,76.3091965
432,1399,514,1030,铜陵学院,4134010383.000000000000000,安徽省,铜陵市,本科,公办,铜陵学院(翠湖校区),4760a85c45825ccf2cb17e1c,铜官区,117.841199799999998,30.966181679999998,68.0101013
433,918,350,670,上海交通大学,4131010248.000000000000000,教育部,上海市,本科,公办,上海交通大学(闵行校区),5ffb1816bbf0a6466f476037,闵行区,121.432275099999998,31.027615789999999,305.3619995
434,959,360,680,华东师范大学,4131010269.000000000000000,教育部,上海市,本科,公办,华东师范大学(闵行校区),cd8d53bc4d4fac4329fc48e8,闵行区,121.449015500000002,31.032492340000001,103.4390030
435,2178,780,1664,荆楚理工学院,4142011336.000000000000000,湖北省,荆门市,本科,公办,荆楚理工学院,5b25f4469b12bdea1129359a,东宝区,112.186836900000003,31.047061480000000,56.1829987
436,982,364,684,上海对外经贸大学,4131010273.000000000000000,上海市,上海市,本科,公办,上海对外经贸大学(松江校区),40ec1caf1c075941fa0cadeb,松江区,121.213031000000001,31.048423320000001,50.6323013
437,1036,383,703,上海视觉艺术学院,4131013632.000000000000000,上海市教委,上海市,本科,民办,上海视觉艺术学院,8cba4bb058285985ad0457f3,松江区,121.201536300000001,31.048316639999999,61.4416008
438,968,362,682,上海外国语大学,4131010271.000000000000000,教育部,上海市,本科,公办,上海外国语大学(松江校区),4d1f0eedb1e75494bb17e759,松江区,121.220625200000001,31.049095779999998,61.1389999
439,987,366,686,华东政法大学,4131010276.000000000000000,上海市,上海市,本科,公办,华东政法大学(松江校区),61aad34da1f8469cc8213d4e,松江区,121.191750200000001,31.056954869999998,86.3072968
440,935,354,674,东华大学,4131010255.000000000000000,教育部,上海市,本科,公办,东华大学(松江校区),678b10ca384b3c8430169b85,松江区,121.211087599999999,31.056663919999998,97.2550964
441,1005,372,692,上海工程技术大学,4131010856.000000000000000,上海市,上海市,本科,公办,上海工程技术大学(松江校区),e766817dfeb01814901fc923,松江区,121.201824999999999,31.057386439999998,74.5115967
