FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,lng,lat,uid,area,lngN,latN,面积
118,2453,889,1911,广东技术师范大学,4144010588.000000000000000,广东省,广州市,本科,公办,广东技术师范大学(北校区),113.260092999999998,23.162853999999999,1fbb280ec5b3a20400ec0198,越秀区,113.248283299999997,23.159459779999999,1.8913100
119,2414,877,1899,广州中医药大学,4144010572.000000000000000,广东省,广州市,本科,公办,广州中医药大学(三元里校区),113.273572000000001,23.162289999999999,0be8ab1d72eb90badc1e527a,白云区,113.261799999999994,23.158692169999998,17.1144009
120,2400,873,1895,华南农业大学,4144010564.000000000000000,广东省,广州市,本科,公办,华南农业大学,113.361284999999995,23.164034999999998,657646b42fcae0b1ca09f057,天河区,113.349263100000002,23.160812660000001,283.6480103
121,2396,872,1894,华南理工大学,4144010561.000000000000000,教育部,广州市,本科,公办,华南理工大学(五山校区),113.351557000000000,23.161069000000001,a45f647e846847649a0050da,天河区,113.339539599999995,23.157950929999998,172.8990021
122,2583,940,2055,广西医科大学,4145010598.000000000000000,广西壮族自治区,南宁市,本科,公办,广西医科大学(武鸣校区),108.252381999999997,23.173068000000001,8ea501d7a388ad165fd4fe01,武鸣区,108.242006599999996,23.169459570000001,62.9006004
123,2598,945,2060,南宁师范大学,4145010603.000000000000000,广西壮族自治区,南宁市,本科,公办,南宁师范大学(武鸣校区),108.297465000000003,23.184384999999999,0e08edb345df108a16764359,武鸣区,108.286934099999996,23.181344950000000,83.0892029
124,2632,954,2069,广西财经学院,4145011548.000000000000000,广西壮族自治区,南宁市,本科,公办,广西财经学院(武鸣校区),108.252123999999995,23.184774000000001,2109494f81c9bb571811d57e,武鸣区,108.241738900000001,23.181157870000000,124.7979965
125,2509,906,1928,南方医科大学,4144012121.000000000000000,广东省,广州市,本科,公办,南方医科大学,113.341254000000006,23.193292000000000,d4c17c139ebcb8240d3dda2d,白云区,113.329230999999993,23.190175350000001,32.4520988
126,2615,950,2065,广西民族大学,4145010608.000000000000000,广西壮族自治区,南宁市,本科,公办,广西民族大学(武鸣校区),108.149882000000005,23.194368000000001,7b1a93fa3f6f77c304fef520,武鸣区,108.139263400000004,23.190798470000001,59.7300987
127,2552,928,1950,广州新华学院,4144013902.000000000000000,广东省教育厅,广州市,本科,民办,广州新华学院,113.394423000000003,23.201573000000000,0477d74d9930804c09a8d49e,天河区,113.382437800000005,23.197770880000000,8.6528597
128,2493,902,1924,广东工业大学,4144011845.000000000000000,广东省,广州市,本科,公办,广东工业大学(龙洞校区),113.366536999999994,23.202143000000000,3ffb3a796bc43726adb22a07,天河区,113.354497499999994,23.198819740000001,29.4696007
129,2499,903,1925,广东外语外贸大学,4144011846.000000000000000,广东省,广州市,本科,公办,广东外语外贸大学(北校区),113.298378000000000,23.206610000000001,4d232a6d6f257eedce06a436,白云区,113.286559699999998,23.202958280000001,65.3150024
130,2481,898,1920,广东金融学院,4144011540.000000000000000,广东省,广州市,本科,公办,广东金融学院(广州校区),113.387067000000002,23.207203000000000,97f9928ee762a485b9df8fba,天河区,113.375071199999994,23.203501939999999,46.1232986
131,2502,903,1925,广东外语外贸大学,4144011846.000000000000000,广东省,广州市,本科,公办,广东外语外贸大学,113.262681999999998,23.248837999999999,d82ee6b5d9c187c2c4f025fa,白云区,113.250890499999997,23.245371720000001,19.1501007
132,2469,895,1917,广东警官学院,4144011110.000000000000000,广东省,广州市,本科,公办,广东警官学院(嘉禾校区),113.313034999999999,23.259864000000000,1ce938d12639b268451a3294,白云区,113.301181200000002,23.256395130000001,25.6399994
133,2454,889,1911,广东技术师范大学,4144010588.000000000000000,广东省,广州市,本科,公办,广东技术师范大学天河学院,113.463440000000006,23.265073000000001,8a4b69310fe6b540e856fab4,白云区,113.451419400000006,23.261912209999998,25.2716007
134,2459,891,1913,广东财经大学,4144010592.000000000000000,广东省,广州市,本科,公办,广东财经大学华商学校,113.784846000000002,23.261683999999999,ddbebd9663e30f38ee74f83a,增城区,113.773219400000002,23.258132249999999,78.8233032
135,2462,892,1914,广东白云学院,4144010822.000000000000000,广东省教育厅,广州市,本科,民办,广东白云学院(东校区),113.219780000000000,23.276522000000000,e04cfbc78d66c602cae33c7a,白云区,113.207860900000000,23.273440590000000,5.5357199
136,2461,892,1914,广东白云学院,4144010822.000000000000000,广东省教育厅,广州市,本科,民办,广东白云学院(西校区),113.214117999999999,23.278321999999999,8edc2da867e6e942fe0eb03b,白云区,113.202198800000005,23.275183230000000,11.4944000
137,2527,918,1940,广州应用科技学院,4144013657.000000000000000,广东省教育厅,广州市,本科,民办,广州应用科技学院,113.732551000000001,23.283047000000000,53f9b4d635a5385e4054d743,增城区,113.720828800000007,23.279757210000000,35.7792015
138,2451,889,1911,广东技术师范大学,4144010588.000000000000000,广东省,广州市,本科,公办,广东技术师范大学(白云校区),113.221723999999995,23.286187000000002,3a52ee5ec550c53400ec01e6,白云区,113.209795299999996,23.283113740000001,64.6424026
139,2550,926,1948,广东工商职业技术大学,4144013721.000000000000000,广东省教育厅,肇庆市,本科,民办,广东工商职业技术大学(大旺校区),112.828614000000002,23.293561000000000,1980c8bc5463979babf7294a,四会市,112.816989000000007,23.290124890000001,16.1536007
140,2528,919,1941,广州商学院,4144013667.000000000000000,广东省教育厅,广州市,本科,民办,广州商学院,113.575413999999995,23.309277000000002,3355e9c0845d2cce8533042c,黄埔区,113.563709000000003,23.306334920000001,38.1278992
141,2517,911,1933,广东外语外贸大学南国商学院,4144012620.000000000000000,广东省教育厅,广州市,本科,民办,广东外语外贸大学南国商学院,113.390351999999993,23.344847000000001,38d9317f15f707e70f0a706b,白云区,113.378368399999999,23.341057950000000,30.4284992
142,3025,1102,2447,红河学院,4153010687.000000000000000,云南省,红河哈尼族彝族自治州,本科,公办,红河学院,103.429812999999996,23.356148000000001,6cb18f53679080b93a04b134,蒙自市,103.421312000000000,23.352460010000001,79.3377991
143,3052,1110,2455,文山学院,4153011556.000000000000000,云南省,文山壮族苗族自治州,本科,公办,文山学院,104.255491000000006,23.361324000000000,a5ef680fa0275baab8df8fb8,文山市,104.246914300000000,23.358022840000000,18.5034008
144,3027,1102,2447,红河学院,4153010687.000000000000000,云南省,红河哈尼族彝族自治州,本科,公办,红河学院西院,103.381468999999996,23.375329000000001,01e8ba48ea440afc9322e0e9,蒙自市,103.372899899999993,23.372147410000000,0.6814620
145,2472,896,1918,仲恺农业工程学院,4144011347.000000000000000,广东省,广州市,本科,公办,仲恺农业工程学院(白云校区),113.451549000000000,23.379332999999999,c3bcaa2808f9848c2fb96d25,白云区,113.439515400000005,23.376026920000001,89.8407974
146,2561,935,1957,广东以色列理工学院,4144016410.000000000000000,广东省,汕头市,本科,中外合作办学,广东以色列理工学院(南校区),116.641174000000007,23.408546000000001,71e740479910922514948eb5,金平区,116.630378500000006,23.404945770000001,36.5509987
147,2536,923,1945,广州科技职业技术大学,4144013717.000000000000000,广东省教育厅,广州市,本科,民办,广州科技职业技术大学,113.470738999999995,23.408557999999999,37d60a46169f8f1d1e1d110f,白云区,113.458707799999999,23.405371649999999,55.9049988
148,2554,929,1951,广东第二师范学院,4144014278.000000000000000,广东省,广州市,本科,公办,广东第二师范学院(花都校区),113.191783000000001,23.411083999999999,1aa489fed8be2c55ae080fe5,花都区,113.179876300000004,23.407520130000002,23.7884998
149,2460,892,1914,广东白云学院,4144010822.000000000000000,广东省教育厅,广州市,本科,民办,广东白云学院(北校区),113.487846000000005,23.413831999999999,a914a9814c7100fd8bb988c8,白云区,113.475898599999994,23.410505090000001,34.6558990
150,2560,935,1957,广东以色列理工学院,4144016410.000000000000000,广东省,汕头市,本科,中外合作办学,广东以色列理工学院,116.646298000000002,23.416495000000001,e4399277221b56fcfbdc852b,金平区,116.635488499999994,23.412871750000001,5.7901001
151,2506,905,1927,广东培正学院,4144012059.000000000000000,广东省教育厅,广州市,本科,民办,广东培正学院,113.096763999999993,23.415482999999998,5ff330080356445e32f71d75,花都区,113.084684499999995,23.412195270000002,48.0537987
152,2394,871,1893,汕头大学,4144010560.000000000000000,广东省,汕头市,本科,公办,汕头大学(东海岸校区),116.846013999999997,23.419405000000001,80b74f7a0e2ce223c51b75c2,澄海区,116.834967300000002,23.416262079999999,18.8565998
153,2389,871,1893,汕头大学,4144010560.000000000000000,广东省,汕头市,本科,公办,汕头大学(桑浦山校区),116.639757000000003,23.418959999999998,581a01ab9390d2dc2e473314,金平区,116.628951799999996,23.415366079999998,90.0137024
154,2514,908,1930,广州城市理工学院,4144012617.000000000000000,广东省教育厅,广州市,本科,民办,广州城市理工学院,113.179041999999995,23.440750999999999,309ca2c6ef4cfd139cec2b0c,花都区,113.167134099999998,23.436970429999999,57.3101997
155,2535,922,1944,广州工商学院,4144013714.000000000000000,广东省教育厅,广州市,本科,民办,广州工商学院(花都校区),113.188096000000002,23.446290000000001,75d0881a0868cf4d3a04b116,花都区,113.176181099999994,23.442650619999998,17.7747993
156,2624,952,2067,梧州学院,4145011354.000000000000000,广西壮族自治区,梧州市,本科,公办,梧州学院师范学院(校区),111.323479000000006,23.494679999999999,c605d8f82bdc3c367ec876d4,万秀区,111.311771500000006,23.491436870000001,2.3970900
157,2623,952,2067,梧州学院,4145011354.000000000000000,广西壮族自治区,梧州市,本科,公办,梧州学院,111.322851999999997,23.503844999999998,d6df91c14337e16bf7b9163f,万秀区,111.311142200000006,23.500610729999998,36.5806007
158,2525,914,1936,华南农业大学珠江学院,4144012623.000000000000000,广东省教育厅,广州市,本科,民办,华南农业大学珠江学院,113.587688000000000,23.517956000000002,3f9337d68b8713b3f7231023,从化区,113.576004600000005,23.515059640000000,30.1399002
159,2382,869,1891,中山大学,4144010558.000000000000000,教育部,广州市,本科,公办,中山大学南方学院,113.685751999999994,23.638368000000000,72e57fd77c060dacf9dc858b,从化区,113.674048099999993,23.635212610000000,64.6744003
160,2432,882,1904,韩山师范学院,4144010578.000000000000000,广东省,潮州市,本科,公办,韩山师范学院,116.672852000000006,23.661308999999999,9132c4202b3bfdbb4e776ee6,湘桥区,116.661911000000003,23.657926069999998,53.3146019
161,2627,953,2068,广西科技师范学院,4145011546.000000000000000,广西壮族自治区,来宾市,本科,公办,广西科技师范学院,109.217547999999994,23.779485000000001,fa216c990513b832e8e5826f,兴宾区,109.206780100000003,23.775835969999999,68.8581009
162,3075,1120,2465,滇西科技师范学院,4153014092.000000000000000,云南省,临沧市,本科,公办,滇西科技师范学院,100.082537000000002,23.893917999999999,fef58f1b156b624472210b74,临翔区,100.074857800000004,23.890222250000001,28.3015995
163,2585,941,2056,右江民族医学院,4145010599.000000000000000,广西壮族自治区,百色市,本科,公办,右江民族医学院,106.619499000000005,23.894935000000000,b533ea4a41a4383c4f6d4672,右江区,106.609523999999993,23.892137389999998,18.5195999
164,2618,951,2066,百色学院,4145010609.000000000000000,广西壮族自治区,百色市,本科,公办,百色学院(东合校区),106.615170000000006,23.895890000000001,65beb51957a52474f4b9164f,右江区,106.605205900000001,23.893060920000000,10.0257998
165,2620,951,2066,百色学院,4145010609.000000000000000,广西壮族自治区,百色市,本科,公办,百色学院,106.632247000000007,23.918066000000000,4f7e6946b82a47d2fda778c9,右江区,106.622241500000001,23.915272430000002,8.4835396
166,2619,951,2066,百色学院,4145010609.000000000000000,广西壮族自治区,百色市,本科,公办,百色学院(澄碧校区),106.655743999999999,23.927484000000000,6a4ea062b337ceee40afe6cb,右江区,106.645759499999997,23.924370369999998,52.0914993
167,2569,937,2052,广西科技大学,4145010594.000000000000000,广西壮族自治区,柳州市,本科,公办,广西科技大学(柳石校区),109.449659999999994,24.249203999999999,d1469ee77f8f1e63843304e8,鱼峰区,109.438645500000007,24.245567330000000,32.8956985
168,2442,885,1907,嘉应学院,4144010582.000000000000000,广东省,梅州市,本科,公办,嘉应学院(江南校区),116.125146000000001,24.281794999999999,d219bb1d2922a0f5f50e77d5,梅江区,116.113750400000001,24.278603090000001,3.6570001
169,2444,885,1907,嘉应学院,4144010582.000000000000000,广东省,梅州市,本科,公办,嘉应学院(程江校区),116.096855000000005,24.293762999999998,4d2a321565523ad7ce04efe6,梅县区,116.085429899999994,24.290684670000001,5.7508998
170,2570,937,2052,广西科技大学,4145010594.000000000000000,广西壮族自治区,柳州市,本科,公办,广西科技大学(箭盘校区),109.442199000000002,24.312194999999999,cd302055babfb2552cb96d92,鱼峰区,109.431180400000002,24.308575059999999,2.2133000
171,2443,885,1907,嘉应学院,4144010582.000000000000000,广东省,梅州市,本科,公办,嘉应学院(黄塘校区),116.104275999999999,24.320812000000000,7388dffd952b26e8d2ff23aa,梅江区,116.092865399999994,24.317785749999999,4.3763599
172,2441,885,1907,嘉应学院,4144010582.000000000000000,广东省,梅州市,本科,公办,嘉应学院(江北校区),116.135397999999995,24.334420000000001,cde9e2c75ecae2b7e91e97b0,梅江区,116.124087000000003,24.331086429999999,50.1148987
173,2568,937,2052,广西科技大学,4145010594.000000000000000,广西壮族自治区,柳州市,本科,公办,广西科技大学(文昌校区),109.453323999999995,24.336022000000000,8fe7ea46c759c0f23ce23125,城中区,109.442329200000003,24.332441870000000,72.2554016
